country,year,source_string,articleid,title,date,page,rubric,description,event_day,place_new,trans_place,duration,form,part_high,part_low,part_number2,transpart,campaign,issue_new1,issue_new2,issue_new3,frame1_1,frame1_2,frame1_3,frame2_1,frame2_2,frame2_3,frame3_1,frame3_2,frame3_3,european_frame1,european_frame2,european_frame3,ad1_level,ad1_type,ad2_level,ad2_type,police,arrests,wounded,noorgs,org1_name,org1_type,org2_name,org2_type,org3_name,org3_type,org4_name,org4_type,org5_name,org5_type,org6_name,org6_type,org7_name,org7_type,comment,place_num,place_string,european_issue,european_frame,european_ad,european_theme,european_actor
CH,2009,NZZ,Aufmarsch vor dem leeren Uno-Gebäude_21.02.2009_17,Aufmarsch vor dem leeren Uno-Gebäude,21 Feb 09,17,Inland/Schweiz,"14,000 Tamilen demonstrieren in Genf gegen Völkermord in Sri Lanka und rufen UNO, EU und USA zum Schutz auf",Friday,CH: Genf,0,1,protest meeting,14000,,14000,1,internat. campaign,Peace/foreign affairs,,,,,,,,,,,,,,,international,National state actor,European,EU in general,0,0,0,0,,,,,,,,,,,,,,,,,,0,,1,0,1
CH,2000,NZZ,"Kampf gegen ""Abbau des_02.05.2000_13","Kampf gegen ""Abbau des",02 May 00,13,Inland/Schweiz,1.Mai-Kundgebung: u.a. wirt Ja zu den bilateralen Verträgen mit der EU ausgesprochen,Monday,CH: Burgdort,0,1,protest meeting,,,500,0,no campaign,Social/labor,EU integration (general),Social/labor,,,,,,,,,,,,,national,National state actor,national,Public as a whole,0,0,0,1,SP,national party ,,,,,,,,,,,,,,,,1,,0,1,0
CH,1998,NZZ,Kampf gegen Schwerverkehrsabgabe lanciert_12.01.1998_7,Kampf gegen Schwerverkehrsabgabe lanciert,12 Jan 98,7,Inland/Schweiz,"Großkundgebung, bei der auch Referendum lanciert wird und das gegen die Leistungsabhängige Schwerverkehrsabgabe (LSVA) gerichtet ist",Saturday,CH: Bern,0,1,protest meeting,7000,,7000,0,national campaign,Agriculture,,,e2 economic prosperity/liberalism,e1 labour & social security,ou5 other utilitarian,,,,,,,1,,,national,National state actor,,,0,0,0,3,Schweizerischer Nutzfahrzeugverband (Astag),national interest association,Liberale,national party ,SVP,national party ,,,,,,,,,,,,0,1,0,1,0
CH,2004,NZZ,Maler und Gipser im Streik_28.05.2004_14,Maler und Gipser im Streik,28 May 04,14,Inland/Schweiz,1200 Gipser und Maler demonstrieren an Veranstaltung des Gewerbeverbandes für einen neuen Gesamtarbeitsvertrag und Frühpesionierung,Thursday,CH: gesamt,0,1,protest meeting,1200,,1200,0,national campaign,Social/labor,Transport,,e1 labour & social security,ou5 other utilitarian,,e1 labour & social security,ou5 other utilitarian,,,,,1,0,,national,Economic actor,,,0,0,0,1,GBI (Gewerkschaft Bau und Industrie),national trade union ,,,,,,,,,,,,,,,,0,1,0,1,0
CH,1995,NZZ,Zwei Kundgebungen und eine_25.09.1995_29,Zwei Kundgebungen und eine,25 Sep 95,29,Zürich/Region,"""Anti-Blocker-Demonstration"" für einen EU-Beitritt und Öffnung der Schweiz Richtung Europa",Saturday,CH: Zürich,0,1,protest meeting,10000,,10000,0,no campaign,EU integration (general),Immigration,,,,,,,,,,,,,,national,Public as a whole,,,0,0,0,1,SP,national party ,,,,,,,,,,,,,,,,1,,0,1,0
CH,1998,NZZ,Kämpferische Töne zum Tag_02.05.1998_14,Kämpferische Töne zum Tag,02 May 98,14,Zürich/Region,Mai-Kundgebung in Genf: Bundesräte fordert EU-Beitritt der Schweiz,Friday,CH: Genf,0,1,protest meeting,,,500,0,no campaign,Social/labor,EU integration (general),,,,,,,,,,,,,,national,National state actor,national,Public as a whole,0,0,0,0,SP,national party ,,,,,,,,,,,,,,,,1,,0,1,0
CH,2000,NZZ,Rau bewundert die Tessiner_20.05.2000_14,Rau bewundert die Tessiner,20 May 00,14,Inland/Schweiz,"Handvoll Demonstranten gegen ""Einmischung"" des deutschen Präsidenten in eine schweizerische Entscheidung und gegen bilaterale Verträge",Friday,CH: Lugano,0,1,protest meeting,5,,5,0,no campaign,EU integration (general),Market/liberalization,,,,,,,,,,,,,,third country,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,,0,1,0
CH,1996,NZZ,1. Mai im Zeichen_02.05.1996_13,1. Mai im Zeichen,02 May 96,13,Inland/Schweiz,"Kundgebung in Biel, bei der EU-Beitritt als sinnvoll deklariert wird, da so die Schweiz ihre Interessen auf internationaler Ebene besser vertreten könne",Wednesday,CH: Biel,0,1,protest meeting,500,,500,0,no campaign,EU integration (general),Transport,,ou5 other utilitarian,,,,,,,,,0,,,national,National state actor,,,0,0,0,0,SP,national party ,,,,,,,,,,,,,,,,1,0,0,1,0
CH,1995,NZZ,Kurzmeldungen. Kundgebung gegen französische_11.09.1995_14,Kurzmeldungen. Kundgebung gegen französische,11 Sep 95,14,Inland/Schweiz,"Proteste gegen französische Atomwaffentests im Pazifik, Boykott französischer Prdukte sowie die Forderungen der Verurteilung Frankreichs durch die EU",Saturday,CH: Thun,0,1,"demonstration, protest march",700,,700,0,national campaign,Peace/foreign affairs,,,,,,,,,,,,,,,third country,National state actor,European,EU in general,0,0,0,0,,,,,,,,,,,,,,,,,,0,,1,0,0
CH,2003,NZZ,"Gegen ""Wildwest"" im Bahngüterverkehr_15.03.2003_16","Gegen ""Wildwest"" im Bahngüterverkehr",15 Mar 03,16,Inland/Schweiz,Demonstrationen in Muttenz und Chiasso gegen Liberalisierung im EU-Güterverkehr und gegen Sozialdumping,Friday,CH: Chiasso,0,1,"demonstration, protest march",,,500,1,European campaign,Market/liberalization,,,e1 labour & social security,,,,,,,,,1,,,European,EU in general,,,0,0,0,198,ETF (Europäische Transportarbeiter-Föderation),transnational union,SEV (Schweizerische Eisenbahn- und Verkehrspersonal Verband),national trade union ,,,,,,,,,,,,,,1,1,1,1,1
CH,2002,NZZ,Palästinenser demonstrieren in Zürich_22.04.2002_35,Palästinenser demonstrieren in Zürich,22 Apr 02,35,Zürich/Region,Palästinenserdemonstration in Zürich bei der u.a. ein Eingreifen der EU gefordert wird,Saturday,CH: Zürich,0,1,"demonstration, protest march",1500,,1500,0,no campaign,Peace/foreign affairs,Peace/foreign affairs,Peace/foreign affairs,,,,,,,c3 multiculturalist-universalist,,,,,0,third country,National state actor,European,EU in general,0,0,0,2,Recht für alle,subnational church organisation ,Grüne,subnational party  ,,,,,,,,,,,,,,1,,1,1,0
CH,2003,NZZ,Protest von Motorradfahreren in Bern_14.05.2003_11,Protest von Motorradfahreren in Bern,14 May 03,11,Inland/Schweiz,Grossdemonstration  gegen geplante Massnahmen der Aktion Vision Zero (Verkehrspolitik) (Teile davon entsprechen nicht EU-Richtlinien),Saturday,CH: Bern,0,1,"demonstration, protest march",,,500,0,national campaign,Agriculture,,,e2 economic prosperity/liberalism,c3 multiculturalist-universalist,c3 multiculturalist-universalist,,,,,,,1,,,national,National state actor,,,0,0,0,1,Pro Moto,national interest association,,,,,,,,,,,,,,,,0,1,0,1,0
CH,2003,NZZ,"Gegen ""Wildwest"" im Bahngüterverkehr_15.03.2003_16","Gegen ""Wildwest"" im Bahngüterverkehr",15 Mar 03,16,Inland/Schweiz,Demonstrationen in Muttenz und Chiasso gegen Liberalisierung im EU-Güterverkehr und gegen Sozialdumping,Friday,CH: Muttenz,0,1,"demonstration, protest march",,,500,1,European campaign,Market/liberalization,,,e1 labour & social security,,,,,,,,,1,,,European,EU in general,,,0,0,0,198,ETF (Europäische Transportarbeiter-Föderation),transnational union,SEV (Schweizerische Eisenbahn- und Verkehrspersonal Verband),national trade union ,,,,,,,,,,,,,,1,1,1,1,1
CH,2008,NZZ,Inflation verschärft den Verteilungskampf_07.04.2008_13,Inflation verschärft den Verteilungskampf,07 Apr 08,13,Wirtschaft,Proteste in Ljubljana bei Tagung der EU-Finanzminister,Saturday,SI: Ljubljana,1,1,"demonstration, protest march",5000,,5000,1,no campaign,Social/labor,,,e2 economic prosperity/liberalism,ou5 other utilitarian,,,,,,,,0,,,European,Council of Ministers,European,European Central Bank,0,0,0,1,Europäischer Gewerkschaftsbund (EBG),transnational union,,,,,,,,,,,,,,,,1,0,1,1,1
CH,2004,NZZ,Erste Kundgebung einer neuen Gewerkschaft_01.11.2004_10,Erste Kundgebung einer neuen Gewerkschaft,01 Nov 04,10,Inland/Schweiz,"15000 demonstrieren in Bern gegen Lohndumping, für generelle Lohnerhöhung und für konsequente Umsetzung der flankierenden Massnahmen",Saturday,CH: Bern,0,1,"demonstration, protest march",15000,,15000,0,no campaign,Social/labor,Transport,Social/labor,e1 labour & social security,e2 economic prosperity/liberalism,,e1 labour & social security,e2 economic prosperity/liberalism,,,,,0,0,,national,Economic actor,national,National state actor,0,0,0,1,Unia,national trade union ,,,,,,,,,,,,,,,,1,0,0,1,0
CH,2002,NZZ,Für Bahn und Strasse_31.05.2002_14,Für Bahn und Strasse,31 May 02,14,Inland/Schweiz,Demonstration von Chauffeuren am Gothard gegen Dosiersystem und für neue Verkehrsverhandlungen mit der EU,Thursday,CH: Gotthard,0,1,"demonstration, protest march",,,500,0,no campaign,Agriculture,Transport,,e2 economic prosperity/liberalism,e1 labour & social security,e2 economic prosperity/liberalism,e2 economic prosperity/liberalism,e1 labour & social security,e2 economic prosperity/liberalism,,,,0,1,,national,National state actor,,,0,0,0,1,ASTAG,national interest association,,,,,,,,,,,,,,,,1,1,0,1,0
CH,2009,NZZ,Beruhigungspille für Bauern_19.11.2009_12,Beruhigungspille für Bauern,19 Nov 09,12,Inland/Schweiz,Bauern protestieren gegen drohenden Agrarfreihandel mit der EU und gegen WTO-Agrarabkommen,Unknown,CH: gesamt,0,,"demonstration, protest march",,,500,0,national campaign,Agriculture,Agriculture,Market/liberalization,,,,,,,,,,,,,national,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,,0,1,0
CH,2002,NZZ,6000 Kurden demonstrieren in_18.02.2002_2,6000 Kurden demonstrieren in,18 Feb 02,2,Ausland,Demonstration in Strassburg für Freilassung Öcalans,Saturday,F: Strasbourg,1,1,"demonstration, protest march",6000,,6000,1,no campaign,Peace/foreign affairs,EU integration (general),,,,,c3 multiculturalist-universalist,c3 multiculturalist-universalist,,,,,,0,,international,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,,0,1,1
CH,1995,NZZ,"Mit Traktoren gegen ""ruisnöse_20.11.1995_13","Mit Traktoren gegen ""ruisnöse",20 Nov 95,13,Inland/Schweiz,Bauern fahen mit Traktoren durch Luzern,Saturday,CH: Luzern,0,1,"demonstration, protest march",130,,130,0,national campaign,Agriculture,,,e2 economic prosperity/liberalism,,,,,,,,,1,,,national,Economic actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,1,0
CH,1999,NZZ,Traditioneller 1.-Mai-Umzug_03.05.1999_45,Traditioneller 1.-Mai-Umzug,03 May 99,45,Zürich/Region,"Traditioneller 1. Mai-Umzug, bei dem u.a. Umverteilung von Reichtung und bezahlte Arbeit, ""Globalisierung der Solidarität"" gefordert und die Rolle der EU im Kurden-Konflikt angeprangert wird",Saturday,CH: Zürich,0,1,"demonstration, protest march",10000,,10000,1,no campaign,Social/labor,Social/labor,Peace/foreign affairs,e1 labour & social security,e1 labour & social security,e1 labour & social security,,,,,,,0,,,national,National state actor,European,EU in general,0,1,0,8,Sektionen der Personal- und Gewerkschaftsverbände,national trade union ,linke Parteien,national party ,Ausländerorganisationen,national party ,Alternative Liste,national party ,SP (Zürich),subnational party  ,kantonaler Gewerkschaftsbund (Zürich),subnational union ,,,,,,0,0,1,0,1
CH,2001,NZZ,Demo gegen Schusswafeneinsatz an EU-Gipfel_19.06.2001_14,Demo gegen Schusswafeneinsatz an EU-Gipfel,19 Jun 01,14,Inland/Schweiz,100 demonstrieren in Zürich gegen Polizeieinsatz anlässlich EU-Gipfel in Göteborg und in Solidarität mit den Anliegen der Protestierenden (Montag),Monday,CH: Zürich,0,1,"demonstration, protest march",100,,100,0,national campaign,Human rights or so,Social/labor,,,,,,,,,,,,,,third country,National state actor,European,European Council,0,0,0,1,Anti-WTO-Koordination,"national social movement organisation, initiative, network",,,,,,,,,,,,,,,,1,,1,1,0
CH,1997,NZZ,Sternmarsch gegen die Arbeitslosigkeit_11.04.1997_17,Sternmarsch gegen die Arbeitslosigkeit,11 Apr 97,17,Inland/Schweiz,"Demonstration in Amsterdam gegen EU-Vertrag ""Maastricht II""",Unknown,NL: Amsterdam,1,,"demonstration, protest march",,,500,1,no campaign,Market/liberalization,,,e1 labour & social security,,,,,,,,,0,,,European,Council of Ministers,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,1,1,1
CH,1995,NZZ,Kurzmeldungen. Kundgebung gegen französische_11.09.1995_14,Kurzmeldungen. Kundgebung gegen französische,11 Sep 95,14,Inland/Schweiz,"Proteste gegen französische Atomwaffentests im Pazifik, Boykott französischer Prdukte sowie die Forderungen der Verurteilung Frankreichs durch die EU",Saturday,CH: Bern,0,1,"demonstration, protest march",200,,200,0,national campaign,Peace/foreign affairs,,,,,,,,,,,,,,,third country,National state actor,European,EU in general,0,0,0,0,,,,,,,,,,,,,,,,,,0,,1,0,0
CH,1996,NZZ,Kurzmeldungen. 500 Bauern demonstrieren_03.02.1996_14,Kurzmeldungen. 500 Bauern demonstrieren,03 Feb 96,14,Inland/Schweiz,Bauern demonstrieren für EU-Beitritt und fordern vom Bundesrat Umsetzung der Agrarpolitik 2002 abzufedern,Friday,CH: Cully,0,1,"demonstration, protest march",500,,500,0,no campaign,EU integration (general),Agriculture,,e2 economic prosperity/liberalism,e1 labour & social security,,,,,,,,0,,,national,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,0
CH,1997,NZZ,Sternmarsch gegen die Arbeitslosigkeit_11.04.1997_17,Sternmarsch gegen die Arbeitslosigkeit,11 Apr 97,17,Inland/Schweiz,"Sternmarsch nach Amsterdam, um gegen den EU-Vertrag ""Maastricht II"" zu protestieren",Unknown,Europa,1,,"demonstration, protest march",30000,,30000,1,European campaign,Market/liberalization,Social/labor,,e1 labour & social security,,,,,,,,,0,,,European,Council of Ministers,European,Public as a whole,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,1,1,1
CH,2005,NZZ,Gewerkschaft UNIA fordert mehr Lohnkontrollen_02.02.2005_14,Gewerkschaft UNIA fordert mehr Lohnkontrollen,02 Feb 05,14,Inland/Schweiz,Nationaler Aktionstag gegen mangelhafte Umsetzung der flankierenden Massnahmen,Tuesday,CH: gesamt,0,1,"demonstration, protest march",,,500,0,national campaign,Social/labor,Social/labor,Market/liberalization,e1 labour & social security,e1 labour & social security,e2 economic prosperity/liberalism,,,,,,,1,,,national,Economic actor,subnational,National state actor,0,0,0,1,Unia,national trade union ,,,,,,,,,,,,,,,,1,1,0,1,0
CH,2005,NZZ,Protest gegen Lohnabbau in Winterthur_02.05.2005_36,Protest gegen Lohnabbau in Winterthur,02 May 05,36,Zürich/Region,600 demonstrieren in Winterhtur gegen Lohn- und Sozialdumping (Organisatoren rufen zum Ja zu flankierenden Massnahmen auf).,Sunday,CH: Winterthur,0,1,"demonstration, protest march",600,,600,0,national campaign,Social/labor,Transport,Social/labor,e1 labour & social security,,,e1 labour & social security,,,,,,0,0,,national,National state actor,national,Economic actor,0,0,0,2,Gewerkschaften,national trade union ,SP,national party ,,,,,,,,,,,,,,1,0,0,1,0
CH,2006,NZZ,Schweizer Gewerkschaften anwesend_15.02.2006_2,Schweizer Gewerkschaften anwesend,15 Feb 06,2,Ausland,"Bedenken gegenüber dem genannten Herkunftslandprinzip teilen auch Schweizer Gewerkschafter, von denen mehrere hundert laut der Gewerkschaft Unia an der Demonstration teilnahmen.",Unknown,F: Strasbourg,1,1,"demonstration, protest march",500,,500,1,no campaign,Market/liberalization,,,,,,,,,,,,,,,European,European Commission,,,0,0,0,1,Unia,national trade union ,,,,,,,,,,,,,,,,1,,1,1,1
CH,2002,NZZ,Lockerung des Gotthard-Regimes_29.06.2002_13,Lockerung des Gotthard-Regimes,29 Jun 02,13,Inland/Schweiz,Hunderte Chaffeure demonstrieren in Bern gegen Gotthard-System,Friday,CH: Bern,0,1,"demonstration, protest march",500,,500,0,no campaign,Agriculture,Agriculture,Transport,e2 economic prosperity/liberalism,e1 labour & social security,,e2 economic prosperity/liberalism,e1 labour & social security,,e2 economic prosperity/liberalism,e1 labour & social security,,0,0,0,national,National state actor,,,0,0,0,3,ASTAG,national interest association,TCS,national interest association,ACS,national interest association,,,,,,,,,,,,1,0,0,1,0
CH,2001,NZZ,Poteste gegen polizeiliches Vorgehen_18.06.2001_10,Poteste gegen polizeiliches Vorgehen,18 Jun 01,10,Inland/Schweiz,100 demonstrieren in Zürich gegen Polizeieinsatz anlässlich EU-Gipfel in Göteborg und in Solidarität mit den Anliegen der Protestierenden,Saturday,CH: Zürich,0,1,"demonstration, protest march",100,,100,0,national campaign,Human rights or so,Social/labor,,,,,,,,,,,,,,third country,National state actor,European,European Council,0,0,0,0,,,,,,,,,,,,,,,,,,1,,1,1,0
CH,1995,NZZ,Aufbruch nach Europa via_08.05.1995_16,Aufbruch nach Europa via,08 May 95,16,Inland/Schweiz,"Kundgebungsfest in Zürich, bei dem Beteiligung am europäischen Einigungsprozess manifestiert werden soll",Saturday,CH: Zürich,0,1,festivities with political meaning,500,,500,0,no campaign,EU integration (general),EU integration (general),,c2 nationalistic-institutional,ou5 other utilitarian,ou5 other utilitarian,c3 multiculturalist-universalist,,,,,,0,0,,national,Public as a whole,,,0,0,0,4,Europäische Bewegung (Sektion Zürich),transnational religious organisation ,Europäische Bewegung (Sektion Genf),transnational religious organisation ,Tages-Anzeiger,Unknown,Nouveau Quoditien,Unknown,SP (Zürich),national party ,,,,,,,,1,0,0,1,1
CH,2000,NZZ,Mobilmachung gegen die bilateralen_04.02.2000_13,Mobilmachung gegen die bilateralen,04 Feb 00,13,Inland/Schweiz,Deponierung der Unterschriften für Referendum und dabei Aktion vor dem Bundeshaus,Unknown,CH: Bern,0,1,"other non-confrontational symbolic actions (e.g. street theatre, performances)",,,500,0,national campaign,Market/liberalization,,,,,,,,,,,,,,,national,National state actor,,,0,0,0,2,Schweizer Demokraten,national party ,Lega dei Ticinesi,national party ,,,,,,,,,,,,,,1,,0,1,0
CH,1996,NZZ,Protest gegen Gentech-Mais_26.06.1996_14,Protest gegen Gentech-Mais,26 Jun 96,14,Inland/Schweiz,Gentechgegner protestieren vor Ciba gegen Genmais und fordern Antrag auf Markteinführung von Maiszünsler-toleratem Mais bei der EU zurückzuziehen,Tuesday,CH: Basel,0,1,"other non-confrontational symbolic actions (e.g. street theatre, performances)",20,,20,0,no campaign,Environment/animal,Environment/animal,,ou5 other utilitarian,ou5 other utilitarian,ou5 other utilitarian,ou5 other utilitarian,ou5 other utilitarian,ou5 other utilitarian,,,,0,0,,national,Economic actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,0
CH,1998,NZZ,Protest von Europabefürwortern in_10.02.1998_48,Protest von Europabefürwortern in,10 Feb 98,48,Zürich/Region,"Protest gegen Greenpreace aufgrund Referendumsdrohung von Greenpeace gegen ein bilaterales Abkommen der Schweiz mit der EU (""symbolische Besetzung"")",Monday,CH: Zürich,0,1,"other non-confrontational symbolic actions (e.g. street theatre, performances)",8,,8,0,no campaign,Market/liberalization,,,c3 multiculturalist-universalist,,,,,,,,,0,,,national,Other non-state actor,,,0,0,0,1,Génération Europe,"national social movement organisation, initiative, network",,,,,,,,,,,,,,,,1,0,0,1,0
CH,2002,NZZ,Unbewillitge Demonstration von Kurden_06.05.2002_10,Unbewillitge Demonstration von Kurden,06 May 02,10,Inland/Schweiz,1000 (hauptsächlich) Kurden nehmen an unbewilligter Demonstration in Bern gegen Aufnahme PKK in EU-Terror-Liste teil,Saturday,CH: Bern,0,1,illegal demonstrations ,1000,,1000,1,no campaign,Peace/foreign affairs,,,,,,,,,,,,,,,European,EU in general,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,,1,0,1
CH,1995,NZZ,"Mit Traktoren gegen ""ruisnöse_20.11.1995_13","Mit Traktoren gegen ""ruisnöse",20 Nov 95,13,Inland/Schweiz,"Blockaden von Coop und Migros gegen Produzentenpreise, die bald EU-Niveau erreicht hätten; in Kriens und Dierikon je 300 Bauern",Saturday,CH: Kriens,0,1,blockade or other forms of obstruction (including sit-down strike) ,300,,300,0,national campaign,Agriculture,,,e2 economic prosperity/liberalism,,,,,,,,,1,,,national,Economic actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,1,0
CH,1995,NZZ,"Mit Traktoren gegen ""ruisnöse_20.11.1995_13","Mit Traktoren gegen ""ruisnöse",20 Nov 95,13,Inland/Schweiz,"Blockaden von Coop und Migros gegen Produzentenpreise, die bald EU-Niveau erreicht hätten; in Kriens und Dierikon je 300 Bauern",Saturday,CH: Dierikon,0,1,blockade or other forms of obstruction (including sit-down strike) ,300,,300,0,national campaign,Agriculture,,,e2 economic prosperity/liberalism,,,,,,,,,1,,,national,Economic actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,1,0
CH,2004,NZZ,Maler und Gipser im Streik_28.05.2004_14,Maler und Gipser im Streik,28 May 04,14,Inland/Schweiz,300 Gipser und Maler demonstrieren an Veranstaltung des Gewerbeverbandes für einen neuen Gesamtarbeitsvertrag und Frühpesionierung,Thursday,CH: gesamt,0,1,"other confrontational-illegal, but non-violent forms (e.g. mutiny by prisoners) ",300,,300,0,national campaign,Social/labor,Transport,,e1 labour & social security,ou5 other utilitarian,,e1 labour & social security,ou5 other utilitarian,,,,,1,0,,national,Economic actor,,,1,0,0,1,GBI (Gewerkschaft Bau und Industrie),national trade union ,,,,,,,,,,,,,,,,0,1,0,1,0
CH,2001,NZZ,Poteste gegen polizeiliches Vorgehen_18.06.2001_10,Poteste gegen polizeiliches Vorgehen,18 Jun 01,10,Inland/Schweiz,Krawalle in Bern gegen Polizeieinsatz anlässlich EU-Gipfel und in Solidarität mit den Anliegen der Protestierenden,Weekend,CH: Bern,0,1,symbolic violence against objects (e.g. paint bag attack) ,,,,0,national campaign,Human rights or so,Social/labor,,,,,,,,,,,,,,third country,National state actor,European,European Council,0,0,0,1,Kobaltkommando Göteborg - AJZ Subito,"national social movement organisation, initiative, network",,,,,,,,,,,,,,,,1,,1,1,0
CH,2004,NZZ,Stelldichein der erweiterten Europäischen_03.05.2004_1,Stelldichein der erweiterten Europäischen,03 May 04,1,Ausland,Proteste bei EU-Ministerratstreffen,Saturday,IRL: Dublin,1,1,violent demonstration,29,,29,1,no campaign,EU integration (general),,,,,,,,,,,,,,,European,European Council,,,1,1,0,0,,,,,,,,,,,,,,,,,,1,,1,1,1
UK,2009,,National: Financial crisis: Britain_31.01.2009_4,National: Financial crisis: Britain,31 Jan 09,4,,"Up to 3000 workers from at least 11 oil refineries and power plants in England, Scotland, Wales and Nothern Ireland mounted prostests and unofficial strikes in opposition to the granting of an estimated 300 jobs to European contractors at North",Friday,Britain (in general),0,,strike (work stoppage),3000,,3000,0,national campaign,Market/liberalization,Market/liberalization,,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,,,,1,1,,national,Economic actor,national,National state actor,0,0,0,2,GB: Unite,national trade union ,GB: GMB,national trade union ,,,,,,,,,,,,998,GB,1,1,0,1,0
UK,2009,,National: Financial crisis: Britain_31.01.2009_4,National: Financial crisis: Britain,31 Jan 09,4,,700 stopped work at the Grangemouth oil refinery in Scotland in opposition to the granting of an estimated 300 jobs to European contractors at North Killingholme in Lincolnshire.,Friday,GB: Grangemouth,0,1,strike (work stoppage),700,,700,0,national campaign,Market/liberalization,Market/liberalization,,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,,,,1,1,,national,Economic actor,national,National state actor,0,0,0,2,GB: Unite,national trade union ,GB: GMB,national trade union ,,,,,,,,,,,,998,GB: Grangemouth,1,1,0,1,0
UK,1998,,Jinxed Jubilee Line hit_19.11.1998_26,Jinxed Jubilee Line hit,19 Nov 98,26,,electricians strike because of working conditions in London,Wednesday,UK: London,0,3,strike (work stoppage),500,,500,0,no campaign,Social/labor,Social/labor,,e1 labour & social security,,,e1 labour & social security,,,,,,0,0,,national,Economic actor,European,EU in general,0,0,0,0,,,,,,,,,,,,,,,,13,,1,0,1,1,0
UK,2003,,Eurocrats strike over pensions_21.05.2003_11,Eurocrats strike over pensions,21 May 03,11,," A similar one-day action last month saw 13,000 Brussels- based Eurocrats stay away. Some 34,000 people work for the EU across Europe.",Unknown,BE: Brüssel,1,1,strike (work stoppage),13000,,13000,1,no campaign,Social/labor,,,e1 labour & social security,,,,,,,,,0,,,European,European Commission,,,0,0,0,0,,,,,,,,,,,,,,,,998,B: Brüssel,1,0,1,1,1
UK,2009,,National: Financial crisis: Britain_31.01.2009_4,National: Financial crisis: Britain,31 Jan 09,4,,60 workers protested at Kilroot power station in County Antrim in opposition to the granting of an estimated 300 jobs to European contractors at North Killingholme in Lincolnshire.,Friday,GB: County Antrim,0,1,strike (work stoppage),60,,60,0,national campaign,Market/liberalization,Market/liberalization,,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,,,,1,1,,national,Economic actor,national,National state actor,0,0,0,2,GB: Unite,national trade union ,GB: GMB,national trade union ,,,,,,,,,,,,998,GB: County Antrim,1,1,0,1,0
UK,2009,,National: Financial crisis: Britain_31.01.2009_4,National: Financial crisis: Britain,31 Jan 09,4,,50 workers protested at RWE npower's Alberthaw power station in opposition to the granting of an estimated 300 jobs to European contractors at North Killingholme in Lincolnshire,Friday,GB: Alberthaw,0,1,strike (work stoppage),50,,50,0,national campaign,Market/liberalization,Market/liberalization,,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,,,,1,1,,national,Economic actor,national,National state actor,0,0,0,2,GB: Unite,national trade union ,GB: GMB,national trade union ,,,,,,,,,,,,998,GB: Alberthaw,1,1,0,1,0
UK,1996,,EU tax threat hits_19.07.1996_6,EU tax threat hits,19 Jul 96,6,,"The Post Office conceded yesterday's 24-hour stoppage by 130,000 sorting and delivery staff was solid, while the Tube walkout by Aslef and the Rail Maritime and Transport union left few Underground services.",Thursday,Britain (in general),0,1,strike (work stoppage),,,750,0,national campaign,Market/liberalization,Market/liberalization,,,,,,,,,,,,,,national,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,,998,GB,1,,0,1,0
UK,2009,,National: Financial crisis: Britain_31.01.2009_4,National: Financial crisis: Britain,31 Jan 09,4,,About 800 workers strike at the Lincolnshire refinery in opposition to the granting of an estimated 300 jobs to European contractors at North Killingholme in Lincolnshire.,Friday,GB: Lincolnshire,0,7,strike (work stoppage),800,,800,0,national campaign,Market/liberalization,Market/liberalization,,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,,,,1,1,,national,Economic actor,national,National state actor,0,0,0,2,GB: Unite,national trade union ,GB: GMB,national trade union ,,,,,,,,,,,,998,GB: Lincolnshire,1,1,0,1,0
